oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,labels2
8217,700.7,496009.236,5406124.573,-2.6,1.2,90.4,2.01975,-1.04444,106.933,"[8217, 7219, 8156, 8216, 8222, 8223, 8224]","[4, 0, 5, 3, 3, 5, 3]",CAR
8217,700.8,496009.1906,5406124.417,0,0.269136,91.8568,0,-7.4,103.452,"[8224, 8217, 8223, 8222, 8216, 8156, 7219]","[3, 4, 5, 3, 3, 5, 0]",CAR
8217,700.9,496009.1702,5406124.249,0,0,92.5481,0,-8.2,98.8148,"[8222, 8224, 8225, 8217, 7219, 8156, 8216, 8223]","[3, 3, 3, 4, 0, 5, 3, 5]",CAR
8217,701,496009.1201,5406124.066,0,0,89.7926,0,-11.6,96.084,"[8222, 8216, 7219, 8225, 8217, 8223, 8224, 8156]","[3, 3, 0, 3, 4, 5, 3, 5]",CAR
8217,701.1,496009.0627,5406123.898,0,0,89.6,0,-12,91.0074,"[8156, 8217, 8225, 8224, 8223, 8222, 8216, 7219]","[5, 4, 3, 3, 5, 3, 3, 0]",CAR
8217,701.2,496009.0505,5406123.753,0,0.4,100.4,0,-11.121,94,"[8217, 8225, 8224, 8223, 8222, 8216, 7219, 8156]","[4, 3, 3, 5, 3, 3, 0, 5]",CAR
8217,701.3,496009.0674,5406123.631,-0.2,-0.2,101.6,0,-16.684,90.8,"[8223, 8156, 8216, 8222, 7219, 8217, 8225, 8224]","[5, 5, 3, 3, 0, 4, 3, 3]",CAR
8217,701.4,496009.0816,5406123.506,0,0.4,102,0,-16.9975,85.6,"[7219, 8156, 8216, 8222, 8223, 8224, 8225, 8217]","[0, 5, 3, 3, 5, 3, 3, 4]",CAR
8217,701.5,496009.0396,5406123.338,0,-0.6,88,0,-16.6346,82.4,"[7219, 8156, 8216, 8222, 8223, 8224, 8225, 8217]","[0, 5, 3, 3, 5, 3, 3, 4]",CAR
8217,701.6,496008.9127,5406123.157,0,0.2,101.6,0,-17.7778,95.6,"[7219, 8156, 8217, 8225, 8216, 8222, 8223, 8224]","[0, 5, 4, 3, 3, 3, 5, 3]",CAR
8217,701.7,496008.8138,5406123,0,-7.11358,100,0,-13.6,80,"[8217, 7219, 8156, 8216, 8222, 8223, 8224, 8225]","[4, 0, 5, 3, 3, 5, 3, 3]",CAR
8217,701.8,496008.7812,5406122.882,0,-5,94.8,0,-13.4123,81.2,"[8217, 8226, 8225, 8224, 8223, 8222, 8216, 8156, 7219]","[4, 3, 3, 3, 5, 3, 3, 5, 0]",CAR
8217,701.9,496008.7243,5406122.755,0,-5.6,86.4,0,-12.4,82.4,"[8225, 8226, 8217, 8156, 8216, 8222, 8223, 8224, 7219]","[3, 3, 4, 5, 3, 3, 5, 3, 0]",CAR
8217,702,496008.6193,5406122.585,0,-6.4,89.6,0,-13,87.2,"[7219, 8156, 8216, 8222, 8223, 8224, 8225, 8226, 8217]","[0, 5, 3, 3, 5, 3, 3, 3, 4]",CAR
8217,702.1,496008.481,5406122.434,0,-3.4,106.4,0,-8.4,92.8,"[8225, 7219, 8156, 8216, 8222, 8223, 8217, 8226, 8224]","[3, 0, 5, 3, 3, 5, 4, 3, 3]",CAR
8217,702.2,496008.3525,5406122.308,0,0,102,0,-22.6,92.4,"[7219, 8156, 8226, 8225, 8216, 8222, 8223, 8224, 8217]","[0, 5, 3, 3, 3, 3, 5, 3, 4]",CAR
8217,702.3,496008.317,5406122.188,0,0,103.6,0,-23.8,94.8,"[8226, 8217, 7219, 8216, 8156, 8222, 8223, 8224, 8225]","[3, 4, 0, 3, 5, 3, 5, 3, 3]",CAR
8217,702.4,496008.3185,5406122.062,0,0,106,0,-16.4103,118.8,"[7219, 8226, 8224, 8223, 8222, 8216, 8156, 8217, 8225]","[0, 3, 3, 5, 3, 3, 5, 4, 3]",CAR
8217,702.5,496008.2397,5406121.942,0,0,93.8912,0,-10.0418,78.8285,"[8216, 8222, 8223, 8224, 8225, 8226, 8217, 7219, 8156]","[3, 3, 5, 3, 3, 3, 4, 0, 5]",CAR
8217,702.6,496008.0684,5406121.845,0,0,85.3557,0,-12.0502,80.8368,"[8227, 8226, 8225, 8224, 8223, 8222, 8216, 7219, 8156, 8217]","[3, 3, 3, 3, 5, 3, 3, 0, 5, 4]",CAR
8217,702.7,496007.9796,5406121.73,None,None,None,None,None,None,"[8226, 8227, 8217, 7219, 8156, 8216, 8222, 8223, 8224, 8225]","[3, 3, 4, 0, 5, 3, 3, 5, 3, 3]",CAR
8217,702.8,496007.9317,5406121.619,None,None,None,None,None,None,"[8217, 8227, 8226, 8225, 8224, 8223, 8222, 8216, 8156, 7219]","[4, 3, 3, 3, 3, 5, 3, 3, 5, 0]",CAR
8217,702.9,496007.8212,5406121.536,None,None,None,None,None,None,"[8222, 8223, 8224, 8225, 8226, 8227, 7219, 8156, 8217, 8216]","[3, 5, 3, 3, 3, 3, 0, 5, 4, 3]",CAR
8217,703,496007.7065,5406121.437,None,None,None,None,None,None,"[8227, 7219, 8156, 8216, 8222, 8223, 8224, 8225, 8226, 8217]","[3, 0, 5, 3, 3, 5, 3, 3, 3, 4]",CAR
8217,703.1,496007.5978,5406121.318,None,None,None,None,None,None,"[8223, 8217, 8227, 8226, 8225, 8224, 8222, 8216, 8156, 7219]","[5, 4, 3, 3, 3, 3, 3, 3, 5, 0]",CAR
8217,703.2,496007.4864,5406121.206,None,None,None,None,None,None,"[8226, 8227, 8217, 7219, 8222, 8216, 8223, 8156, 8225]","[3, 3, 4, 0, 3, 3, 5, 5, 3]",CAR
8217,703.3,496007.3666,5406121.114,None,None,None,None,None,None,"[8226, 8227, 8217, 7219, 8156, 8216, 8222, 8223, 8225]","[3, 3, 4, 0, 5, 3, 3, 5, 3]",CAR
8217,703.4,496007.2479,5406121.038,None,None,None,None,None,None,"[7219, 8217, 8227, 8225, 8223, 8222, 8216, 8226, 8156]","[0, 4, 3, 3, 5, 3, 3, 3, 5]",CAR
8217,703.5,496007.1436,5406120.975,None,None,None,None,None,None,"[7219, 8217, 8227, 8226, 8225, 8156, 8216, 8222, 8223]","[0, 4, 3, 3, 3, 5, 3, 3, 5]",CAR
8217,703.6,496007.0472,5406120.932,None,None,None,None,None,None,"[7219, 8225, 8223, 8227, 8217, 8222, 8216, 8156]","[0, 3, 5, 3, 4, 3, 3, 5]",CAR
8217,703.7,496006.9517,5406120.901,None,None,None,None,None,None,"[8156, 7219, 8227, 8217, 8225, 8223, 8222, 8216]","[5, 0, 3, 4, 3, 5, 3, 3]",CAR
8217,703.8,496006.8577,5406120.877,None,None,None,None,None,None,"[8222, 7219, 8225, 8223, 8227, 8156, 8216, 8217]","[3, 0, 3, 5, 3, 5, 3, 4]",CAR
8217,703.9,496006.76,5406120.851,None,None,None,None,None,None,"[8156, 7219, 8227, 8217, 8225, 8223, 8222, 8216]","[5, 0, 3, 4, 3, 5, 3, 3]",CAR
8217,704,496006.6717,5406120.816,None,None,None,None,None,None,"[8216, 8156, 7219, 8217, 8228, 8227, 8225, 8223, 8222]","[3, 5, 0, 4, 3, 3, 3, 5, 3]",CAR
8217,704.1,496006.5744,5406120.767,None,None,None,None,None,None,"[8225, 7219, 8156, 8216, 8222, 8223, 8227, 8228, 8217]","[3, 0, 5, 3, 3, 5, 3, 3, 4]",CAR
8217,704.2,496006.4801,5406120.719,None,None,None,None,None,None,"[8228, 8227, 8225, 8223, 8222, 8217, 8216, 7219]","[3, 3, 3, 5, 3, 4, 3, 0]",CAR
8217,704.3,496006.3809,5406120.679,None,None,None,None,None,None,"[8217, 7219, 8216, 8222, 8223, 8225, 8227, 8228]","[4, 0, 3, 3, 5, 3, 3, 3]",CAR
8217,704.4,496006.2682,5406120.656,None,None,None,None,None,None,"[7219, 8216, 8222, 8223, 8225, 8227, 8228, 8217]","[0, 3, 3, 5, 3, 3, 3, 4]",CAR
8217,704.5,496006.1606,5406120.637,None,None,None,None,None,None,"[7219, 8222, 8223, 8225, 8227, 8228, 8229, 8217, 8216]","[0, 3, 5, 3, 3, 3, 3, 4, 3]",CAR
8217,704.6,496006.0441,5406120.627,None,None,None,None,None,None,"[8228, 7219, 8216, 8222, 8223, 8225, 8217, 8229, 8227]","[3, 0, 3, 3, 5, 3, 4, 3, 3]",CAR
8217,704.7,496005.933,5406120.616,None,None,None,None,None,None,"[8216, 8222, 8223, 8225, 8227, 8228, 8229, 8217, 7219]","[3, 3, 5, 3, 3, 3, 3, 4, 0]",CAR
8217,704.8,496005.8193,5406120.613,None,None,None,None,None,None,"[8228, 8227, 8225, 8223, 8222, 8216, 7219, 8217, 8229]","[3, 3, 3, 5, 3, 3, 0, 4, 3]",CAR
8217,704.9,496005.6838,5406120.608,None,None,None,None,None,None,"[8229, 7219, 8216, 8222, 8223, 8225, 8227, 8228, 8217]","[3, 0, 3, 3, 5, 3, 3, 3, 4]",CAR
8217,705,496005.5351,5406120.599,None,None,None,None,None,None,"[7219, 8217, 8229, 8227, 8228, 8225, 8223, 8222, 8216]","[0, 4, 3, 3, 3, 3, 5, 3, 3]",CAR
8217,705.1,496005.3813,5406120.597,None,None,None,None,None,None,"[8225, 7219, 8216, 8222, 8223, 8227, 8228, 8229, 8217]","[3, 0, 3, 3, 5, 3, 3, 3, 4]",CAR
8217,705.2,496005.2394,5406120.603,None,None,None,None,None,None,"[8222, 8217, 8229, 8228, 8227, 8225, 8223, 7219, 8216]","[3, 4, 3, 3, 3, 3, 5, 0, 3]",CAR
8217,705.3,496005.1178,5406120.604,None,None,None,None,None,None,"[8225, 8223, 8222, 8216, 7219, 8217, 8229, 8228, 8227]","[3, 5, 3, 3, 0, 4, 3, 3, 3]",CAR
8217,705.4,496004.9785,5406120.622,None,None,None,None,None,None,"[8228, 8217, 8230, 7219, 8216, 8222, 8223, 8225, 8227, 8229]","[3, 4, 3, 0, 3, 3, 5, 3, 3, 3]",CAR
8217,705.5,496004.8302,5406120.65,None,None,None,None,None,None,"[8223, 7219, 8216, 8222, 8228, 8229, 8230, 8217, 8227, 8225]","[5, 0, 3, 3, 3, 3, 3, 4, 3, 3]",CAR
8217,705.6,496004.6811,5406120.682,None,None,None,None,None,None,"[8229, 8228, 8227, 7219, 8216, 8222, 8223, 8225, 8230, 8217]","[3, 3, 3, 0, 3, 3, 5, 3, 3, 4]",CAR
8217,705.7,496004.5428,5406120.715,None,None,None,None,None,None,"[8225, 8223, 7219, 8216, 8230, 8222, 8229, 8217, 8228, 8227]","[3, 5, 0, 3, 3, 3, 3, 4, 3, 3]",CAR
8217,705.8,496004.4117,5406120.746,None,None,None,None,None,None,"[8229, 7219, 8216, 8222, 8223, 8225, 8227, 8228, 8217]","[3, 0, 3, 3, 5, 3, 3, 3, 4]",CAR
8217,705.9,496004.2706,5406120.775,None,None,None,None,None,None,"[8217, 8229, 8228, 8227, 7219, 8225, 8216, 8223, 8222]","[4, 3, 3, 3, 0, 3, 3, 5, 3]",CAR
8217,706,496004.1212,5406120.796,None,None,None,None,None,None,"[8229, 8228, 8227, 8225, 8223, 8216, 7219, 8217]","[3, 3, 3, 3, 5, 3, 0, 4]",CAR
8217,706.1,496003.9742,5406120.81,None,None,None,None,None,None,"[7219, 8216, 8223, 8225, 8227, 8228, 8229, 8217]","[0, 3, 5, 3, 3, 3, 3, 4]",CAR
8217,706.2,496003.837,5406120.832,None,None,None,None,None,None,"[8228, 8225, 8223, 8216, 7219, 8231, 8217, 8229, 8227]","[3, 3, 5, 3, 0, 1, 4, 3, 3]",CAR
8217,706.3,496003.7035,5406120.857,None,None,None,None,None,None,"[8216, 7219, 8217, 8232, 8231, 8229, 8228, 8227, 8225, 8223]","[3, 0, 4, 3, 1, 3, 3, 3, 3, 5]",CAR
8217,706.4,496003.571,5406120.883,None,None,None,None,None,None,"[8231, 8229, 8228, 8227, 8217, 8223, 8216, 7219, 8225, 8232]","[1, 3, 3, 3, 4, 5, 3, 0, 3, 3]",CAR
8217,706.5,496003.4297,5406120.919,None,None,None,None,None,None,"[8225, 8217, 8233, 8232, 8231, 8229, 8228, 8227, 8216, 7219, 8223]","[3, 4, 3, 3, 1, 3, 3, 3, 3, 0, 5]",CAR
8217,706.6,496003.2912,5406120.951,None,None,None,None,None,None,"[8234, 8217, 7219, 8216, 8223, 8225, 8227, 8228, 8229, 8231, 8232, 8233]","[3, 4, 0, 3, 5, 3, 3, 3, 3, 1, 3, 3]",CAR
8217,706.7,496003.1649,5406120.985,None,None,None,None,None,None,"[8217, 8234, 8233, 8232, 8231, 8229, 8228, 8227, 8225, 8223, 8216, 7219]","[4, 3, 3, 3, 1, 3, 3, 3, 3, 5, 3, 0]",CAR
8217,706.8,496003.0489,5406121.017,None,None,None,None,None,None,"[8223, 8217, 8234, 8233, 8232, 8231, 8229, 8228, 8227, 8225, 8216, 7219]","[5, 4, 3, 3, 3, 1, 3, 3, 3, 3, 3, 0]",CAR
8217,706.9,496002.9317,5406121.044,None,None,None,None,None,None,"[8228, 7219, 8227, 8225, 8223, 8217, 8234, 8233, 8232, 8216, 8231, 8229]","[3, 0, 3, 3, 5, 4, 3, 3, 3, 3, 1, 3]",CAR
8217,707,496002.8061,5406121.077,None,None,None,None,None,None,"[8227, 8225, 8217, 8234, 8233, 8231, 8229, 8232, 8228, 7219, 8216]","[3, 3, 4, 3, 3, 1, 3, 3, 3, 0, 3]",CAR
8217,707.1,496002.6901,5406121.101,None,None,None,None,None,None,"[8233, 8217, 7219, 8225, 8227, 8228, 8229, 8231, 8232, 8234]","[3, 4, 0, 3, 3, 3, 3, 1, 3, 3]",CAR
8217,707.2,496002.5755,5406121.127,None,None,None,None,None,None,"[8228, 8227, 8225, 7219, 8217, 8234, 8233, 8232, 8231, 8229]","[3, 3, 3, 0, 4, 3, 3, 3, 1, 3]",CAR
8217,707.3,496002.4621,5406121.149,None,None,None,None,None,None,"[8229, 8227, 8225, 7219, 8217, 8234, 8233, 8232, 8231, 8228]","[3, 3, 3, 0, 4, 3, 3, 3, 1, 3]",CAR
47949,218.3,496108.9539,5406092.143,None,None,None,None,None,None,"[47949, 47646, 47915, 47939, 47941, 47942, 47944, 47945, 47947, 47946]","[4, 0, 3, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
47949,218.4,496108.8176,5406092.206,None,None,None,None,None,None,"[47941, 47942, 47944, 47945, 47946, 47949, 47646, 47915]","[3, 3, 3, 3, 4, 4, 0, 3]",PEDESTRIANS
47949,218.5,496108.6871,5406092.244,None,None,None,None,None,None,"[47915, 47941, 47942, 47944, 47945, 47946, 47949, 47646]","[3, 3, 3, 3, 3, 4, 4, 0]",PEDESTRIANS
47949,218.6,496108.623,5406092.304,None,None,None,None,None,None,"[47915, 47946, 47950, 47949, 47945, 47944, 47942, 47941, 47646]","[3, 4, 3, 4, 3, 3, 3, 3, 0]",PEDESTRIANS
47949,218.7,496108.5973,5406092.377,None,None,None,None,None,None,"[47915, 47942, 47944, 47945, 47946, 47949, 47646]","[3, 3, 3, 3, 4, 4, 0]",PEDESTRIANS
47949,218.8,496108.5462,5406092.413,None,None,None,None,None,None,"[47945, 47944, 47942, 47915, 47646, 47949, 47946]","[3, 3, 3, 3, 0, 4, 4]",PEDESTRIANS
47949,218.9,496108.4606,5406092.391,None,None,None,None,None,None,"[47946, 47944, 47942, 47915, 47646, 47949, 47945]","[4, 3, 3, 3, 0, 4, 3]",PEDESTRIANS
47949,219,496108.3758,5406092.383,None,None,None,None,None,None,"[47646, 47942, 47944, 47945, 47946, 47949, 47915]","[0, 3, 3, 3, 4, 4, 3]",PEDESTRIANS
47949,219.1,496108.3145,5406092.391,None,None,None,None,None,None,"[47946, 47949, 47944, 47942, 47915, 47646, 47945]","[4, 4, 3, 3, 3, 0, 3]",PEDESTRIANS
47949,219.2,496108.2644,5406092.386,None,None,None,None,None,None,"[47946, 47646, 47915, 47942, 47944, 47945, 47949]","[4, 0, 3, 3, 3, 3, 4]",PEDESTRIANS
47949,219.3,496108.2186,5406092.4,None,None,None,None,None,None,"[47946, 47949, 47646, 47915, 47942, 47944, 47945]","[4, 4, 0, 3, 3, 3, 3]",PEDESTRIANS
47949,219.4,496108.1709,5406092.459,None,None,None,None,None,None,"[47646, 47949, 47946, 47945, 47944, 47942, 47915]","[0, 4, 4, 3, 3, 3, 3]",PEDESTRIANS
47949,219.5,496108.1255,5406092.535,None,None,None,None,None,None,"[47949, 47946, 47945, 47944, 47942, 47915, 47646, 47951]","[4, 4, 3, 3, 3, 3, 0, 3]",PEDESTRIANS
47949,219.6,496108.0806,5406092.558,None,None,None,None,None,None,"[47646, 47949, 47946, 47951, 47945, 47944, 47942, 47915]","[0, 4, 4, 3, 3, 3, 3, 3]",PEDESTRIANS
47949,219.7,496108.0228,5406092.584,None,None,None,None,None,None,"[47944, 47945, 47951, 47946, 47646, 47949, 47915, 47942]","[3, 3, 3, 4, 0, 4, 3, 3]",PEDESTRIANS
47949,219.8,496107.9543,5406092.652,None,None,None,None,None,None,"[47646, 47951, 47944, 47946, 47949, 47942, 47915]","[0, 3, 3, 4, 4, 3, 3]",PEDESTRIANS
47949,219.9,496107.8984,5406092.7,None,None,None,None,None,None,"[47944, 47942, 47915, 47646, 47949, 47946, 47951]","[3, 3, 3, 0, 4, 4, 3]",PEDESTRIANS
47949,220,496107.8714,5406092.762,None,None,None,None,None,None,"[47946, 47915, 47646, 47942, 47944, 47951, 47949]","[4, 3, 0, 3, 3, 3, 4]",PEDESTRIANS
47949,220.1,496107.875,5406092.848,None,None,None,None,None,None,"[47946, 47915, 47646, 47942, 47944, 47951, 47949]","[4, 3, 0, 3, 3, 3, 4]",PEDESTRIANS
47949,220.2,496107.8519,5406092.922,None,None,None,None,None,None,"[47942, 47946, 47646, 47915, 47949, 47951]","[3, 4, 0, 3, 4, 3]",PEDESTRIANS
47949,220.3,496107.786,5406092.97,None,None,None,None,None,None,"[47949, 47646, 47915, 47942, 47951, 47946]","[4, 0, 3, 3, 3, 4]",PEDESTRIANS
47949,220.4,496107.7388,5406093.042,None,None,None,None,None,None,"[47915, 47951, 47646, 47949, 47946]","[3, 3, 0, 4, 4]",PEDESTRIANS
47949,220.5,496107.7106,5406093.104,None,None,None,None,None,None,"[47949, 47951, 47946, 47915, 47646]","[4, 3, 4, 3, 0]",PEDESTRIANS
47949,220.6,496107.6356,5406093.109,None,None,None,None,None,None,"[47949, 47915, 47951, 47646, 47946]","[4, 3, 3, 0, 4]",PEDESTRIANS
47949,220.7,496107.5576,5406093.15,None,None,None,None,None,None,"[47646, 47946, 47951, 47949, 47915]","[0, 4, 3, 4, 3]",PEDESTRIANS
47949,220.8,496107.5187,5406093.218,None,None,None,None,None,None,"[47646, 47915, 47951, 47946, 47949]","[0, 3, 3, 4, 4]",PEDESTRIANS
47949,220.9,496107.4487,5406093.231,None,None,None,None,None,None,"[47646, 47951, 47946, 47915, 47949]","[0, 3, 4, 3, 4]",PEDESTRIANS
47949,221,496107.3514,5406093.238,None,None,None,None,None,None,"[47946, 47949, 47646, 47915, 47951]","[4, 4, 0, 3, 3]",PEDESTRIANS
47949,221.1,496107.2412,5406093.269,None,None,None,None,None,None,"[47949, 47946, 47951, 47915, 47646]","[4, 4, 3, 3, 0]",PEDESTRIANS
47949,221.2,496107.129,5406093.274,0,0,168.4,-3,-3.2,181.2,"[47949, 47646, 47915, 47951, 47946]","[4, 0, 3, 3, 4]",PEDESTRIANS
47949,221.3,496107.0683,5406093.32,1.2,0,175.6,-5.6,-2.2,175.6,"[47949, 47646, 47915, 47951, 47946]","[4, 0, 3, 3, 4]",PEDESTRIANS
47949,221.4,496107.0279,5406093.404,0,0,175.6,-4.8,-2.2,177.2,"[47946, 47949, 47951, 47915, 47646]","[4, 4, 3, 3, 0]",PEDESTRIANS
47949,221.5,496106.9537,5406093.437,0,-3.2,186,-2.6,-8.2,181.2,"[47915, 47951, 47949, 47946, 47646]","[3, 3, 4, 4, 0]",PEDESTRIANS
47949,221.6,496106.8901,5406093.435,0,0,170.8,0,0,172,"[47646, 47951, 47946, 47915, 47949]","[0, 3, 4, 3, 4]",PEDESTRIANS
47949,221.7,496106.8386,5406093.467,0,0,168.4,0,0,187.2,"[47646, 47915, 47946, 47949, 47951]","[0, 3, 4, 4, 3]",PEDESTRIANS
47949,221.8,496106.7927,5406093.487,0,0,184.4,0,0,191.6,"[47946, 47646, 47915, 47951, 47949]","[4, 0, 3, 3, 4]",PEDESTRIANS
47949,221.9,496106.7374,5406093.477,0,0,189.215,0,0,178,"[47949, 47646, 47915, 47951, 47946]","[4, 0, 3, 3, 4]",PEDESTRIANS
47949,222,496106.6927,5406093.493,0,0,186.4,0,0,184.8,"[47915, 47949, 47946, 47646, 47952, 47951]","[3, 4, 4, 0, 3, 3]",PEDESTRIANS
47949,222.1,496106.6435,5406093.525,0,0,180.532,0,0,188.4,"[47949, 47946, 47646, 47915, 47951, 47952]","[4, 4, 0, 3, 3, 3]",PEDESTRIANS
47949,222.2,496106.6076,5406093.566,0,0,166.4,0,0,165.058,"[47915, 47646, 47951, 47949, 47946]","[3, 0, 3, 4, 4]",PEDESTRIANS
47949,222.3,496106.5637,5406093.613,0,0,167.2,0,0,177.255,"[47949, 47915, 47646, 47946, 47953, 47951]","[4, 3, 0, 4, 3, 3]",PEDESTRIANS
47949,222.4,496106.4915,5406093.661,0,0,169.6,0,0,173.585,"[47646, 47949, 47953, 47951, 47915, 47946]","[0, 4, 3, 3, 3, 4]",PEDESTRIANS
47949,222.5,496106.4586,5406093.707,0,0,169.97,0,0,175.19,"[47949, 47953, 47951, 47915, 47646, 47946]","[4, 3, 3, 3, 0, 4]",PEDESTRIANS
47949,222.6,496106.4381,5406093.745,0,0,168.39,0,0,171.372,"[47646, 47946, 47953, 47951, 47915, 47949]","[0, 4, 3, 3, 3, 4]",PEDESTRIANS
47949,222.7,496106.4141,5406093.769,0,0,167.6,0,0,166.8,"[47915, 47949, 47946, 47953, 47951, 47646]","[3, 4, 4, 3, 3, 0]",PEDESTRIANS
47949,222.8,496106.343,5406093.776,0,0,172,0,0,167.2,"[47646, 47949, 47946, 47951, 47953, 47915]","[0, 4, 4, 3, 3, 3]",PEDESTRIANS
47949,222.9,496106.2356,5406093.772,0,0,175.6,0,0,170,"[47946, 47949, 47954, 47951, 47915, 47646, 47953]","[4, 4, 3, 3, 3, 0, 3]",PEDESTRIANS
47949,223,496106.1647,5406093.777,0,0,180,0,0,178.554,"[47953, 47949, 47946, 47954, 47951, 47646, 47915]","[3, 4, 4, 3, 3, 0, 3]",PEDESTRIANS
47949,223.1,496106.1079,5406093.804,0,0,171.2,0,0,166.4,"[47646, 47946, 47954, 47915, 47951, 47953, 47949]","[0, 4, 3, 3, 3, 3, 4]",PEDESTRIANS
47949,223.2,496106.0429,5406093.892,0,0,182,0,4.93827,174.914,"[47953, 47915, 47646, 47949, 47946, 47954]","[3, 3, 0, 4, 4, 3]",PEDESTRIANS
47949,223.3,496105.9562,5406093.948,0,0,176.4,0,0,174.563,"[47954, 47953, 47646, 47915, 47949, 47946]","[3, 3, 0, 3, 4, 4]",PEDESTRIANS
47949,223.4,496105.8575,5406093.952,0,0,184,0,0,180.123,"[47949, 47954, 47953, 47915, 47646, 47946]","[4, 3, 3, 3, 0, 4]",PEDESTRIANS
47949,223.5,496105.7948,5406093.978,0,0,188,0,0,177.6,"[47915, 47953, 47946, 47949, 47646, 47954]","[3, 3, 4, 4, 0, 3]",PEDESTRIANS
47949,223.6,496105.7539,5406094.03,0,0,194.4,0,0,180.4,"[47915, 47646, 47949, 47946, 47954, 47953]","[3, 0, 4, 4, 3, 3]",PEDESTRIANS
47949,223.7,496105.7164,5406094.069,3.6,0,169.2,0,-4.93827,174.4,"[47946, 47915, 47646, 47949, 47953]","[4, 3, 0, 4, 3]",PEDESTRIANS
47949,223.8,496105.639,5406094.112,2.8,0,172.4,0,0,174.8,"[47646, 47915, 47953, 47946, 47949]","[0, 3, 3, 4, 4]",PEDESTRIANS
47949,223.9,496105.5142,5406094.141,2.4,0,162.731,0,0,174.4,"[47915, 47646, 47953, 47946, 47949]","[3, 0, 3, 4, 4]",PEDESTRIANS
47949,224,496105.4061,5406094.141,2.4,0,168.8,0,4.6,174.8,"[47646, 47949, 47946, 47953, 47915]","[0, 4, 4, 3, 3]",PEDESTRIANS
47949,224.1,496105.3492,5406094.162,-0.2,0,167.6,-5.36296,4.98765,174.637,"[47949, 47946, 47646, 47953, 47915]","[4, 4, 0, 3, 3]",PEDESTRIANS
47949,224.2,496105.3073,5406094.212,0,0,174.4,-4.44444,0,170.044,"[47646, 47915, 47953, 47946, 47949]","[0, 3, 3, 4, 4]",PEDESTRIANS
47949,224.3,496105.2543,5406094.24,0,0,170.8,-3.95062,-1.48148,165.6,"[47949, 47946, 47953, 47915, 47646]","[4, 4, 3, 3, 0]",PEDESTRIANS
47949,224.4,496105.2065,5406094.269,0,0,170,0,7.08861,145.149,"[47915, 47646, 47949, 47946, 47953]","[3, 0, 4, 4, 3]",PEDESTRIANS
47949,224.5,496105.1421,5406094.3,0,0,174.4,-2.46914,3.95062,146.943,"[47946, 47646, 47915, 47953, 47949]","[4, 0, 3, 3, 4]",PEDESTRIANS
47949,224.6,496105.0828,5406094.326,0,0,170.4,0,0,150,"[47949, 47646, 47915, 47953, 47946]","[4, 0, 3, 3, 4]",PEDESTRIANS
47949,224.7,496104.9636,5406094.329,0,0,169.6,0,8.76923,132.646,"[47646, 47915, 47953, 47946, 47949]","[0, 3, 3, 4, 4]",PEDESTRIANS
47949,224.8,496104.8815,5406094.351,0,0,170.4,0,6.92308,134.031,"[47946, 47915, 47646, 47949, 47953]","[4, 3, 0, 4, 3]",PEDESTRIANS
47949,224.9,496104.8452,5406094.368,0,0,179.6,0,0,146.8,"[47946, 47949, 47953, 47915, 47646]","[4, 4, 3, 3, 0]",PEDESTRIANS
47949,225,496104.7783,5406094.352,0,0,174.4,0,5.6,163.2,"[47949, 47646, 47915, 47953, 47946]","[4, 0, 3, 3, 4]",PEDESTRIANS
47949,225.1,496104.7479,5406094.344,0,0,169.6,0,0,174.646,"[47646, 47949, 47946, 47953, 47915]","[0, 4, 4, 3, 3]",PEDESTRIANS
47949,225.2,496104.7194,5406094.368,2,0,164.8,1.2,0,166,"[47646, 47915, 47953, 47946, 47949]","[0, 3, 3, 4, 4]",PEDESTRIANS
47949,225.3,496104.6782,5406094.398,2.4,0,163.6,0.8,2,166,"[47646, 47949, 47946, 47953, 47915]","[0, 4, 4, 3, 3]",PEDESTRIANS
47949,225.4,496104.5997,5406094.442,2.2,0,163.2,0,0,162.4,"[47646, 47915, 47953, 47946, 47949]","[0, 3, 3, 4, 4]",PEDESTRIANS
47949,225.5,496104.5266,5406094.457,1.6,0,164,0,0,170.4,"[47646, 47915, 47953, 47946, 47949]","[0, 3, 3, 4, 4]",PEDESTRIANS
47949,225.6,496104.4719,5406094.417,2,0,161.2,0,2,162.8,"[47646, 47949, 47946, 47953, 47915]","[0, 4, 4, 3, 3]",PEDESTRIANS
47949,225.7,496104.3776,5406094.433,0,0,159.294,-1.48148,0,160.8,"[47953, 47915, 47646, 47949, 47946]","[3, 3, 0, 4, 4]",PEDESTRIANS
47949,225.8,496104.2943,5406094.476,0,0,156.8,-1.48148,0,167.6,"[47646, 47949, 47946, 47953, 47915]","[0, 4, 4, 3, 3]",PEDESTRIANS
47949,225.9,496104.236,5406094.468,0,0,155.666,0,3,163.2,"[47953, 47949, 47646, 47946, 47915]","[3, 4, 0, 4, 3]",PEDESTRIANS
47949,226,496104.1875,5406094.499,0,0,160.8,-3,0,174.8,"[47953, 47949, 47946, 47915, 47646]","[3, 4, 4, 3, 0]",PEDESTRIANS
